instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
cov1075,zhifmvmultiple2passf20,207.082524779,214.3,193.81,-1.06848214632,-1.10572209896
neos-860244,default,238.953391957,132.25,132.25,-1.80683094108,1.0
bley_xl1,default,4049.9816025,405.0,405.0,-9.99995457409,1.0
trd445c,zhifmvmultiple2passf20,607.208932708,266.36,266.36,-2.27965510102,1.0
iis-pima-cov,default,973.522663208,477.45,477.45,-2.03900442603,1.0
A-2,default,226.07623797,638.65,638.65,2.82493200407,1.0
netdiversion,default,1777.60727028,842.34,842.34,-2.11032038165,1.0
dsbmip,zhifmvmultiple4,200.833739343,0.02,0.02,-10041.6869672,1.0
a20200,zhifmvmultiple4,220.530649596,1.48,1.48,-149.007195673,1.0
bs24_t,default,376.765481123,1248.74,1248.74,3.31436944881,1.0
fiber,default,199.737650039,117.96,117.96,-1.69326593794,1.0
neos-1597104,default,309.413665854,400.0,400.0,1.29276772212,1.0
m100n500k4r1,default,220.683788677,92.01,92.01,-2.39847612951,1.0
nw04,default,517.328827212,268.67,268.67,-1.9255176507,1.0
aflow40b,default,184.620981767,314.99,314.99,1.70614410662,1.0
triptim1,zhifmvmultiple4,11162.1279484,400.4,400.4,-27.8774424285,1.0
mine-166-5,default,376.976145938,240.72,240.72,-1.56603583391,1.0
glass4,default,206.762293833,781.78,781.78,3.78105691085,1.0
T2_300_1000_0,default,217.637645668,31.93,31.93,-6.8160866166,1.0
neos-1622252,default,255.307273568,733.29,733.29,2.87218609072,1.0
neos-1109824,zhifmvmultiple4,219.799721254,300.46,250.98,1.14185768102,-1.19714718304
eilD76,zhifmvmultiple2passf20,202.608499686,167.9,456.07,2.25099144758,2.71631923764
neos-825075,default,226.776191446,45.76,45.76,-4.95577341447,1.0
eilC76,default,213.289116816,424.74,424.74,1.99138149353,1.0
neos-953928,default,482.670592787,400.4,400.4,-1.20547101096,1.0
neos-662469,zhifmvmultiple2passf20,253.559727158,400.5,200.77,-1.26293633092,-1.99481994322
neos-849702,zhifmvmultiple2passf20,225.471259789,4200.01,4200.01,18.6276956271,1.0
rentacar,default,560.763988584,261.51,261.51,-2.14433095707,1.0
p2756,zhifmvmultiple4,210.963332172,1.69,3.16,-66.7605481557,1.86982248521
eilA76,default,213.906547179,344.03,344.03,1.60831916806,1.0
neos-555927,zhifmvmultiple4,208.702927735,211.83,448.43,2.14865217688,2.11693338998
vpm1,zhifmvmultiple4,193.513213,481.33,481.33,2.48732369505,1.0
biella1,default,-3241.56228397,403.67,403.67,-0.124529459759,1.0
neos-1440225,default,268.62123368,200.01,200.01,-1.34303901645,1.0
stdc6262p,default,632.983952665,400.68,400.68,-1.57977426541,1.0
map20,zhifmvmultiple4,783.272668924,699.99,749.8,-1.0446421298,1.0711581594
10teams,default,208.17567125,200.76,200.76,-1.03693799188,1.0
neos-1281048,zhifmvmultiple4,227.80697179,228.52,228.52,1.00312996659,1.0
neos-1516309,default,222.583791466,24.16,24.16,-9.2129052759,1.0
neos-820879,default,243.79569495,215.53,215.53,-1.13114506078,1.0
p6b,zhifmvmultiple4,224.715958164,508.2,519.44,2.3115403296,1.02211727666
