instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
d10100,default,10604.7635073,3355.102219,3355.102219,-3.16078700888,1.0
modglob,zhifmvresidualifmv,8583.06649824,1411.492299,1411.487825,-6.08086470617,-1.0000031697
gmu-35-40,zhifmvresidualifmv,9485.74828407,240.561824,234.206572,-40.5016315429,-1.02713524196
neos-785899,zhifmvresidualifmv,13975.1876037,4664.880596,7745.563671,-1.8042828382,1.66039912739
A-1,zhifmvresidualifmv,-7304.61897743,9732.013978,9532.950458,-1.30505786646,-1.02088162745
eilD76.2,default,16008.641837,63882.376583,63882.376583,3.99049321193,1.0
draw-product,default,26097.8568907,68237.426142,68237.426142,2.61467546657,1.0
tanglegram2,default,52713.808381,340466.295492,340466.295492,6.4587686974,1.0
tanglegram1,default,275657.51052,1085335.95479,1085335.95479,3.9372624121,1.0
bab5,default,24158.5148188,33138.081729,33138.081729,1.37169366485,1.0
neos-950242,default,120898.212245,63924.645561,63924.645561,-1.89126136226,1.0
neos-1601936,default,22031.5099308,153760.826855,153760.826855,6.97913249422,1.0
beasleyC3,default,13285.8610715,56353.453197,56353.453197,4.24161090452,1.0
markshare2,default,7474.13102635,693914.878642,693914.878642,92.8422148602,1.0
p0282,default,8594.09547884,1128.465473,1128.465473,-7.61573631136,1.0
markshare1,default,8106.28039809,615004.763626,615004.763626,75.867689424,1.0
bienst2,zhifmvresidualifmv,8376.47704015,6173.933907,6760.349622,-1.23905973929,1.0949825061
iis-100-0-cov,default,35926.3264072,75140.350216,75140.350216,2.09151220652,1.0
neos-912015,zhifmvresidualifmv,11950.8346376,720005.3334,3011.4504,-3.96846470975,-239.089222057
mkc,default,19037.3860613,15810.617628,15810.617628,-1.20408870224,1.0
neos-791021,default,13465.040904,6873.938253,6873.938253,-1.95885392165,1.0
p0201,default,7744.00023728,7567.941013,7567.941013,-1.0232638209,1.0
mzzv11,zhifmvmultiple4,48792.4956508,31486.293922,26279.431281,-1.8566800449,-1.19813452526
neos-1599274,default,10594.8755638,9765.504818,9765.504818,-1.08492860955,1.0
mod008,zhifmvmultiple4,7806.77895072,18843.1272,4890.9456,-1.59616965495,-3.85265524115
draw-gemcutter,default,8767.90676523,4991.159267,4991.159267,-1.75668743396,1.0
eilB76,default,8953.24090362,8321.644955,8321.644955,-1.07589796873,1.0
atlanta-ip,default,62661.0437071,69359.464219,69359.464219,1.10689928089,1.0
neos-785914,default,13997.3559676,18.3208,18.3208,-764.014451748,1.0
30n20b8,default,-24371.0474196,842135.790435,842135.790435,-34.5547639351,1.0
T1_300_5000_0,default,12405.7461174,60005.203816,60005.203816,4.83688794276,1.0
macrophage,default,27107.7600318,34266.243189,34266.243189,1.26407505263,1.0
pp08a,zhifmvresidualifmv,8198.07689532,24813.537623,24813.842976,3.02678826911,1.0000123059
eil33-2,default,12658.2055409,4892.19402,4892.19402,-2.58742917577,1.0
neos-631784,default,108182.732638,35549.208319,35549.208319,-3.04318261231,1.0
neos8,zhifmvresidualifmv,175109.791467,22081.957203,17582.579428,-9.95927771484,-1.2558997554
iis-bupa-cov,zhifmvmultiple4,41242.9930894,65998.422919,62188.058438,1.50784542487,-1.06127164245
c05100,default,12735.140997,639.8712,639.8712,-19.9026632188,1.0
qnet1_o,default,11210.273614,3283.7868,3283.7868,-3.41382504308,1.0
seymour,default,94167.4131573,13148.018527,13148.018527,-7.16209921396,1.0
misc06,default,4733.57192243,265955.426126,265955.426126,56.1849340169,1.0
misc07,default,9381.73403387,108206.99315,108206.99315,11.5337945799,1.0
neos-941313,default,134238.12123,103211.4504,103211.4504,-1.30061268115,1.0
neos1,default,15838.4414196,15074.783514,15074.783514,-1.05065796831,1.0
