instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
lseu,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.729168628,30.04,123.07,-4.88932451961,4.09687083888
gt2,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.206474699,764.62,764.62,1.13074930307,1.0
map18,zhifmvmultiple4,1941.8017523,1158.65,768.82,-2.52569099698,-1.50704976457
neos-1437164,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.776049431,97.24,97.24,-6.18856488514,1.0
neos-641591,zhifmvmultiple4,629.494294904,400.63,200.76,-3.13555636035,-1.99556684599
n080w8-7,zhifmvmultiple2ltmend1lylgmiend1ly,648.266191224,495.9,500.75,-1.2945904967,1.00978019762
ex9,zhifmvmultiple2,1928.55572958,4000.0,3200.0,1.6592727661,-1.25
e10400,zhifmvmultiple2ltmend1lylgmiend1ly,644.513171801,200.61,5.32,-121.149092444,-37.7086466165
a10100,zhifmvmultiple4,628.751216662,2.32,2.32,-271.013455458,1.0
neos-799838,zhifmvmultiple2ltmend1lylgmiend1ly,622.130600882,421.98,398.06,-1.56290659921,-1.0600914435
flugpl,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.728140415,25.84,27.1,-22.2039904212,1.04876160991
neos-957389,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.53186935,400.0,400.0,-1.69132967338,1.0
dcmulti,zhifmvmultiple4,628.504012284,10.65,13.45,-46.7289228464,1.26291079812
neos-912023,zhifmvmultiple2passf20,618.098862623,223.53,223.53,-2.76517184549,1.0
neos-957143,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,687.646902727,400.0,400.0,-1.71911725682,1.0
air05,zhifmvmultiple2ltmend1lylgmiend1ly,644.732361955,219.48,233.48,-2.76140295509,1.06378713322
pdistuchoa,zhifmvmultiple4,1974.36033093,872.12,792.08,-2.49262742517,-1.10105039895
neos-950242,zhifmvmultiple4,2021.59586466,1817.88,675.0,-2.99495683654,-2.69315555556
timtab2,zhifmvmultiple2ltmend1lylgmiend1ly,615.622166501,1323.2,1415.83,2.29983596602,1.07000453446
t1717,zhifmvmultiple2ltmend1lylgmiend1ly,674.635570982,754.95,720.96,1.06866585607,-1.0471454727
ran16x16,zhifmvmultiple2ltmend1lylgmiend1ly,620.576743694,28.5,31.87,-19.4721287635,1.11824561404
neos-1441553,zhifmvmultiple2ltmend1lylgmiend1ly,620.711774629,204.56,204.56,-3.0343751204,1.0
eilA101.2,zhifmvmultiple2ltmend1lylgmiend1ly,647.293733641,833.63,641.07,-1.00970835266,-1.3003728142
neos1,zhifmvmultiple2ltmend1lylgmiend1ly,628.884970374,173.76,172.96,-3.63601393602,-1.0046253469
a05100,zhifmvmultiple2passf20,629.658013893,0.43,0.43,-1464.32096254,1.0
p0548,zhifmvmultiple2ltmend1lylgmiend1ly,673.929754387,2023.78,2023.78,3.00295392335,1.0
neos-1215891,zhifmvmultiple4,629.147539714,401.98,202.5,-3.10690143069,-1.98508641975
disctom,zhifmvmultiple4,631.912396028,200.01,200.01,-3.15940400994,1.0
vpm2,zhifmvmultiple2ltmend1lylgmiend1ly,643.52380452,123.89,110.03,-5.84862132619,-1.12596564573
pigeon-10,zhifmvmultiple2ltmend1lylgmiend1ly,673.930233799,210.01,210.01,-3.20903877815,1.0
nw04,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,679.801995715,268.67,268.67,-2.5302489884,1.0
neos-953928,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.395411285,403.31,400.4,-1.68929922898,-1.00726773227
irp,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,602.411625308,201.5,202.1,-2.98076014502,1.00297766749
c20400,zhifmvmultiple2ltmend1lylgmiend1ly,622.004836028,4.1,203.71,-3.05338390863,49.6853658537
eilB101,zhifmvmultiple2ltmend1lylgmiend1ly,620.946156917,308.96,290.46,-2.13780264724,-1.06369207464
neos-709469,zhifmvmultiple2ltmend1lylgmiend1ly,643.493113509,0.02,200.01,-3.21730470231,10000.5
csched010,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.711897539,653.51,679.06,1.12854673936,1.03909657083
cov1075,zhifmvmultiple4,628.559460194,214.3,193.81,-3.24317352146,-1.10572209896
neos-860244,zhifmvmultiple2ltmend1lylgmiend1ly,684.933870724,272.92,132.25,-5.17908408865,-2.06366729679
