instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
a05100,str10tr20zhifmvdvo7,18.9880603448,0.43,0.43,-44.1582798717,1.0
p0548,zhifmvpptn5005043,139.006086957,2023.78,2023.78,14.5589307944,1.0
disctom,zhifmvmultiple4,2989.60933333,200.01,200.01,-14.9472993017,1.0
pigeon-10,str10tr20zhifmvdvo7,492.497371542,210.01,210.01,-2.34511390668,1.0
ibarra,str10tr20zhifmvdvo7,242.928263889,241.72,309.82,1.27535592212,1.28173092835
harp2,str10tr20zhifmvdvo7,1998.08714286,4.37,5.18,-385.73110866,1.18535469108
irp,zhifmvrdcifmv,230.654,202.3,202.1,-1.14128649184,-1.0009896091
c20400,str10tr20zhifmvdvo7,219.756123188,203.87,203.71,-1.07876944278,-1.00078543027
neos-912023,zhifmvmultiple2passf45,234.514615385,223.53,223.53,-1.04914157108,1.0
nug08,zhifmvhr0nve1str10tr20dvo7rnd1rns1,298.463178295,281.71,283.91,-1.05125982986,1.00780944943
neos-709469,str10tr20zhifmvdvo7,245.7964,200.01,200.01,-1.22892055397,1.0
csched010,zhifmvmultiple2passf45,668.109032258,614.6,679.06,1.01639098892,1.10488122356
cov1075,str10tr20zhifmvdvo7,1304.08163265,191.64,193.81,-6.72866019634,1.01132331455
neos-860244,zhifmvmultiple4,250.428533333,381.12,132.25,-1.8935994959,-2.8818147448
sprint01_j,str10tr20zhifmvdvo7,222.655217391,247.28,227.76,1.02292684927,-1.08570425009
trd445c,str10tr20zhifmvdvo7,817.526666667,266.36,266.36,-3.06925464284,1.0
iis-pima-cov,str10tr20zhifmvdvo7,579.837959184,508.05,477.45,-1.21444750065,-1.06409048068
A-2,zhifmvmultiple4,251.491428571,1836.45,638.65,2.53945036468,-2.8755186722
netdiversion,str10tr20zhifmvdvo7,3571.62408163,976.47,842.34,-4.24012166303,-1.15923498825
neos-1595230,zhifmvhr0nve1str10tr20dvo7rnd1rns1,298.463178295,66.36,272.26,-1.09624321713,4.10277275467
bs24_t,str10tr20zhifmvdvo7,200.01,2218.31,1248.74,6.24338783061,-1.77643865016
fiber,str10tr20zhifmvdvo7,40.5312244898,149.96,117.96,2.91034878627,-1.27127839946
neos-1597104,str10tr20zhifmvdvo7,301.884897959,400.0,400.0,1.3250083151,1.0
m100n500k4r1,str10tr20zhifmvdvo7,111.535625,92.01,92.01,-1.21221198783,1.0
