instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
gmu-35-40,zhifmvresidualifmv,116772.239571,240.561824,234.206572,-498.586519474,-1.02713524196
neos-820879,cbn21,125724.480762,3550.208565,3228.079918,-38.947140082,-1.09978955143
air03,zhifmvmultiple2passf45,839.733626512,1770.018525,1692.173625,2.01513143165,-1.04600290351
mine-90-10,zhifmvmultiple2pptn5005043,139379.942523,5509.881112,7274.708634,-19.1595223308,1.32030228713
rd-rplusc-21,zhifmvmultiple2str10tr20,317432.461577,403706.64923,721676.3358,2.27347994661,1.78762558699
air04,zhifmvmultiple2passt2,-106226.608349,3278.301148,7117.56383,-0.0670035873369,2.1711134849
neos-934278,zhifmvmultiple2str10tr20dvo7,7192.45801639,50821.684328,44082.990712,6.12905777295,-1.15286380318
sprint_hint01_j,zhifmvmultiple2str10tr20,133965.562745,44038.590224,35160.060926,-3.81016298654,-1.25251746056
neos-905856,zhifmvmultiple2passf20,122503.05786,666468.341829,290310.742471,2.36982445617,-2.295706787
unitcal_7,zhifmvmultiple2str10tr20,132441.016634,55069.563836,123309.117398,-1.07405696698,2.23915188007
timtab1,prxt1,65021.2908753,117464.719442,116605.644337,1.793345576,-1.00736735438
rgn,prxt1,69194.4330992,48146.540045,48146.4792,-1.4371649651,-1.00000126375
d801600,hr0,518431.806519,720233.5878,5931.058474,-87.4096603147,-121.434241621
tas010,zhifmvmultiple2str10tr20,132905.118746,26175.263218,19271.128148,-6.8965925464,-1.35826314977
neos-1354092,zhifmvnodeupfewest,-437734.597607,131483.150563,130755.17521,-0.298708797351,-1.00556746876
neos-956971,zhifmvmultiple2passf20,34102.9365642,4977.544993,6606.704118,-5.16186830151,1.32730173756
neos-655508,zhifmvxpsve2,122779.734203,24.241196,23.141996,-5305.49457372,-1.04749806369
layer,zhifmvmultiple2str10tr20dvo7,131686.486331,85664.255994,4298.618886,-30.6346037699,-19.928320762
neos-544324,zhifmvmultiple2passf20,108231.015894,28927.392391,29055.375106,-3.72499117631,1.00442427417
c60900,zhifmvmultiple4,122571.028954,6783.670224,720598.075398,5.87902444442,106.225398878
a10200,zhifmvresidualifmv,123223.460619,0.0,0.0,-123223.460619,0.0
mzzv42z,zhifmvxpsve2str10tr20dvo7,124541.037742,11139.070227,12267.017627,-10.1525115173,1.10126046223
manna81,zhifmvmultiple2str10tr20dvo7,148881.21863,3628.225682,3619.088588,-41.1377657688,-1.00252469476
mik-250-1-100-1,cbn21,125787.64085,506.982381,511.441128,-245.947449204,1.00879467841
sp97ic,zhifmvxpsve2,114708.585378,5285.722903,7251.495824,-15.8186101408,1.37190237874
sp98ir,zhifmvmultiple4,9801.21600252,4957.973646,756.674092,-12.9530217912,-6.55232377905
gesa3,zhifmvxpsve2,110580.135104,90.932925,90.932925,-1216.06266491,1.0
gesa2,zhifmvmultiple2residualifmv,81747.4318841,35.304017,38.158058,-2142.33732451,1.08084182035
qiu,cbn21,126170.855902,28554.560016,28717.138311,-4.39357343114,1.00569360182
rmatr100-p10,zhifmvmultiple2residualifmv,85462.1882009,39119.056204,31550.243874,-2.70876474179,-1.23989711015
khb05250,cbn21,125189.969306,34.9776,34.9776,-3579.14691992,1.0
msc98-ip,zhifmvmultiple4,110125.940049,88462.753373,110944.793236,1.00743560679,1.25414130813
map18,zhifmvmultiple4,53389.3920721,157903.428092,103540.456878,1.93934511819,-1.52504086666
c10400,zhifmvmultiple4,111267.924835,83.714095,127.686501,-871.414941778,1.52526884511
sp98ic,zhifmvmultiple2residualifmv,-23289.7475726,3347.602373,3497.887057,-0.150189994378,1.04489323022
stein45,zhifmvmultiple2str10tr20dvo7,131024.343525,96000.0012,84055.69322,-1.55878011953,-1.1420999283
l152lav,zhifmvmultiple2passt2,-13533.7714776,4459.38099,4457.629003,-0.329370789981,-1.00039303114
ns1688347,cbn21,130656.865424,981561.192025,979739.359387,7.4985677653,-1.00185950745
sp97ar,zhifmvmultiple2str10tr20dvo7,6983.10181246,4850.895079,5769.281009,-1.21039377378,1.18932298371
pp08aCUTS,zhifmvmultiple2str10tr20dvo7,131127.154076,19851.525164,25266.844565,-5.18969251337,1.27279110075
neos-631709,zhifmvmultiple2str10tr20dvo7,145277.116201,60022.881321,57905.235774,-2.50887703433,-1.03657088204
eilC76,zhifmvmultiple2passf20,117775.841593,37011.05668,39567.732364,-2.97656283432,1.06907870008
neos10,zhifmvmultiple4,112208.230659,46532.639589,23821.813858,-4.71031430804,-1.95336257207
T2_300_5000_0,zhifmvmultiple2residualifmv,80894.1250135,34062.412799,39893.69153,-2.02774227982,1.17119394229
rout,zhifmvxpsve2,109809.802055,1523.202097,788.351671,-139.290377752,-1.93213530589
c10100,zhifmvmultiple2passf20,119144.889851,1042.879677,1063.327906,-112.04905766,1.01960746714
e201600,zhifmvmultiple2residualifmv,-86570.8453932,4203.91637,39096.908545,-0.451617497408,9.3001156788
neos-1096528,default,149912.225599,186754.465841,186754.465841,1.24575874379,1.0
