instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
neos-953928,zhifmvnodehybrid,26557.0576528,8813.393205,7890.046045,-3.36589387455,-1.11702684049
irp,zhifmvpptn5005043,11245.3900474,1129.264012,1114.606162,-10.0891152685,-1.01315069887
markshare2,str10tr20zhifmvdvo7,617462.357301,686577.123021,693914.878642,1.12381729904,1.01068744555
m100n500k4r1,zhifmvrdcifmv,9610.60769217,14646.912,14435.63344,1.50205209726,-1.01463590502
neos-709469,zhifmvltmend1lyrootstr10tr20,27951.4904265,92548.8,258.7786,-108.01314493,-357.636991621
csched010,zhifmvlgmiend1lyltmend1lyrdcifmv,52813.3104326,755278.80238,113519.1288,2.14944164398,-6.65331746609
cov1075,zhifmvmultiple2ltmend1lylgmiend1ly,443110.021442,36066.524035,31862.944656,-13.9067504973,-1.13192689578
modglob,zhifmvnodedowndepth,72263.7683478,1411.494197,1411.487825,-51.1968768472,-1.00000451439
fast0507,zhifmvpptn5005043,16091.841597,10850.131574,12929.709941,-1.24456323231,1.1916638847
trd445c,zhifmvpptn5005043,71817.0893554,16553.491055,16894.619794,-4.25088520672,1.02060766142
stp3d,str10tr20zhifmvdvo7,49600.1678999,1301065.46093,1294388.32023,26.0964503758,-1.00515852978
A-2,zhifmvmultiple4,7878.44434561,295852.316389,79878.724819,10.1388956138,-3.70376864502
netdiversion,zhifmvltmend1lyroot,306388.672087,149172.798792,103334.545887,-2.96501687269,-1.44359079059
neos-1595230,zhifmvhr0nve1str10tr20dvo7rnd1rns1,52617.0152908,365.432062,2343.593403,-22.4514266098,6.41321232235
bs24_t,hr0,119628.560021,726043.125612,169530.825064,1.41714340651,-4.28266142949
iis-pima-cov,zhifmvrdcifmvmultiple2,80126.9007511,47389.266212,50587.76284,-1.5839186446,1.06749411594
fiber,str10tr20zhifmvdvo7,7440.90067911,12136.340179,6429.183411,-1.15736326115,-1.88769543551
neos-1597104,zhifmvrdcifmvmultiple2,238694.653154,6677.8626,5354.1984,-44.5808383107,-1.24721986395
nug08,zhifmvmultiple2ltmend1lylgmiend1ly,20390.9895524,13672.086398,15729.014578,-1.29639332784,1.15044727777
aflow40b,zhifmvltmend1lyroot,13080.6721525,15524.946272,19224.850955,1.46971430297,1.23831996699
triptim1,zhifmvmultiple2passf45,476589.582626,52969.833427,39958.160154,-11.927215387,-1.32563244211
mine-166-5,str10tr20zhifmvdvo7,7835.51075584,4872.769425,6374.629194,-1.22917122195,1.30821482365
dfn-gwin-UUM,str10tr20zhifmvdvo7,18827.9836102,1681.647043,3066.394846,-6.14010411436,1.82344735107
glass4,zhifmvhr0nve1str10tr20dvo7rnd1rns1,31705.292805,134438.030734,126792.801516,3.99910520606,-1.06029702891
T2_300_1000_0,zhifmvhr0nve1str10tr20dvo7rnd1rns1,44604.2001971,5519.710436,5461.524,-8.16698785854,-1.01065388269
neos-941313,zhifmvpptn5005043,189681.879738,107404.5802,103211.4504,-1.83779880045,-1.04062659505
neos-1622252,zhifmvnodehybrid,56594.2398676,86894.910167,86788.803233,1.53352714757,-1.00122258782
rail507,xpsve2,10054.3354064,13391.458654,15347.956627,1.52650135554,1.14610043786
tas010,zhifmvltmend1lyroot,87590.8984008,47559.687634,19271.128148,-4.54518789601,-2.4679244136
neos-825075,zhifmvlgmiend1lyltmend1lyrdcifmv,174795.141857,24697.015764,4652.946837,-37.5665461009,-5.30782246803
neos-912023,zhifmvhr0nve1str10tr20dvo7rnd1rns1,157907.447662,1932.554965,979.479248,-161.215715376,-1.97304329719
neos-662469,str10tr20zhifmvdvo7,25390.2707127,29789.165006,4914.11671,-5.16680254277,-6.06195716626
neos-791021,zhifmvnodeupfewest,44395.9257196,9529.610303,6873.938253,-6.45858663339,-1.38633923557
rentacar,zhifmvrdcifmv,36113.1422472,10471.99024,10469.674068,-3.44930912009,-1.00022122675
p2756,zhifmvlgmiend1lyltmend1ly,29237.0754996,418.7484,547.8372,-53.3681821891,1.30827293907
eilA76,zhifmvltmend1lyroot,31831.7737279,23852.36324,25895.883122,-1.22922140087,1.08567368614
vpm1,zhifmvnodeupfewest,9196.22152142,82499.4,82499.4,8.97101051859,1.0
biella1,str10tr20zhifmvdvo7,15483.9179183,4288.25824,3991.2104,-3.87950430234,-1.0744255026
neos-1440225,zhifmvnodedepth,5048.95430548,23599.2,17214.5038,3.40951863663,-1.37089051617
vpm2,hr0,28028.2266638,18773.661952,18208.406497,-1.53930145773,-1.03104365311
map20,zhifmvnodedepth,84634.8075808,73571.113037,69926.993892,-1.21033098765,-1.05211319609
10teams,hr0,16614.2436992,325.753595,351.622058,-47.2502885448,1.07941113589
neos-1281048,zhifmvmultiple2pptn5005043,17241.0886865,1604.571919,1240.54461,-13.8979997555,-1.29344153049
neos-1620807,str10tr20zhifmvdvo7,22961.4919967,60232.746475,60231.983141,2.62317375324,-1.00001267323
rococoC10-001000,zhifmvnodehybrid,43085.2695041,11966.438953,10784.320672,-3.99517696242,-1.10961453363
neos-780889,zhifmvmultiple2passt2,893480.129498,10493.1298,10280.1528,-86.9131176239,-1.02071729907
neos-631709,cts0,489328.679371,56867.960396,57905.235774,-8.45050836648,1.01824006648
binkar10_1,zhifmvmultiple4,84615.3613276,74.745412,108.793215,-777.763221058,1.45551696203
neos-808214,zhifmvltmend1lyroot,255746.647529,154920.72,73708.39696,-3.46970844676,-2.10180557968
rmatr100-p5,zhifmvmultiple2ltmend1ly,58516.6118819,35949.690991,54654.318848,-1.07066766388,1.5203001011
p0033,zhifmvmultiple4,15965.3794445,66246.2928,66246.2928,4.14937164697,1.0
neos-633273,zhifmvmultiple4,32339.0496313,120534.573685,120073.820423,3.71296688653,-1.00383724995
d10100,str10tr20zhifmvdvo7,4053.82585945,2745.721153,3355.102219,-1.20825703506,1.22193843877
A-1,zhifmvnodeupfewest,37881.4386455,9635.787798,9532.950458,-3.97373707253,-1.01078756681
eilB76,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,23001.2702155,7989.278044,8321.644955,-2.76402926824,1.04160162022
draw-product,zhifmvmultiple2passf45,353050.836337,86725.985077,68237.426142,-5.17385921917,-1.27094455316
newdano,zhifmvnodehybrid,63983.4901464,90592.324053,88137.097768,1.37749750078,-1.02785689962
tanglegram1,zhifmvmultiple2str10tr20dvo7,384906.486834,527296.171806,1085335.95479,2.81973931827,2.05830425635
bab5,zhifmvmultiple2passf45,32809.9991803,50880.242424,33138.081729,1.00999946836,-1.53540095773
ns1766074,cts0,22683.0132034,1080000.0,1080000.0,47.6127219218,1.0
neos-1601936,zhifmvnodeupfewest,24093.5631515,155253.106762,153760.826855,6.38182181225,-1.00970520215
yue20013.1.150,zhifmvrdcifmvmultiple2,81409.2412639,333127.534477,360593.285463,4.4293900774,1.08244815617
eilA101.2,zhifmvhr0nve1str10tr20dvo7rnd1rns1,20070.0130811,78450.288091,54686.341877,2.72477858664,-1.43454993328
p0282,zhifmvhr0nve1str10tr20dvo7rnd1rns1,38474.9815217,1635.68868,1128.465473,-34.094956773,-1.44948048402
neos-1224597,zhifmvhr0nve1str10tr20dvo7rnd1rns1,43483.7235519,1316.794,313.7404,-138.597781962,-4.19708140871
markshare1,str10tr20zhifmvdvo7,688844.763755,606851.727835,615004.763626,-1.12006411088,1.0134349717
bienst2,xpsve2,60415.8390488,7318.531994,6760.349622,-8.93679209315,-1.0825670865
iis-100-0-cov,zhifmvltmend1lyroot,77919.6956048,76709.392666,75140.350216,-1.03698872019,-1.02088148971
eilC76,zhifmvnodehybrid,19949.1094355,39653.05919,39567.732364,1.98343352078,-1.00215647501
a10200,str10tr20zhifmv,38179.2518844,0.0,0.0,-38179.2518844,0.0
p0201,zhifmvhr0nve1str10tr20dvo7rnd1rns1,10469.7670753,7208.500517,7567.941013,-1.38343666491,1.04986342099
gesa2-o,zhifmvhr0nve1str10tr20dvo7rnd1rns1,15285.8818931,174.211135,155.722814,-98.1608378407,-1.11872583422
neos-1599274,zhifmvnodedowndepth,18935.7096855,9751.764418,9765.504818,-1.93904053486,1.00140901681
mod008,str10tr20zhifmvdvo7,653708.053907,4890.9456,4890.9456,-133.656782833,1.0
draw-gemcutter,zhifmvlgmiend1lyltmend1ly,4920.07495199,4326.559034,4991.159267,1.01444781141,1.15360942212
neos-859770,zhifmvmultiple2dvo7,10522.0653704,1080020.6107,1080020.6107,102.643404377,1.0
eilD76.2,xpsve1,23027.9181826,41486.588882,63882.376583,2.77412730394,1.53983198678
atlanta-ip,zhifmvmultiple2ltmend1lylgmiend1ly,159522.109322,76816.102142,69359.464219,-2.29993283712,-1.10750714422
neos-785914,xpsve2,10247.6403448,19.2,18.3208,-559.344588927,-1.04798917078
fixnet6,str10tr20zhifmvdvo7,3794.60538581,24720.695112,24718.736393,6.5141783874,-1.00007924026
pp08a,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,16510.4878427,7618.78129,24813.842976,1.50291397882,3.25693073885
eil33-2,zhifmvltmend1lyroot,4708.76941382,5004.419511,4892.19402,1.03895383062,-1.02293970569
eilD76,zhifmvmultiple4,18230.6481346,72387.773845,74082.997829,4.06365134592,1.02341865061
neos-631784,zhifmvmultiple4,355954.000057,90126.112394,35549.208319,-10.0129937315,-2.53524949375
neos8,str10tr20zhifmvdvo7,35033.4550497,17644.622333,17582.579428,-1.99250941497,-1.00352865774
iis-bupa-cov,zhifmvlgmiend1lyltmend1lystr10tr20,64487.3599289,66644.371104,62188.058438,-1.0369733603,-1.07165865566
c05100,str10tr20zhifmvdvo7,2958.3906818,597.888,639.8712,-4.62341590276,1.07021917148
qnet1_o,str10tr20zhifmvdvo7,5972.5837685,3283.7868,3283.7868,-1.81880984737,1.0
c10100,str10tr20zhifmvdvo7,3261.94010765,874.49785,1063.327906,-3.06767093128,1.21592969725
nsrand-ipx,zhifmvlgmiend1lyltmend1ly,47573.4105913,8735.28978,8290.923071,-5.7380113389,-1.05359677146
misc07,zhifmvhr0nve1str10tr20dvo7rnd1rns1,45334.9652497,154035.54226,108206.99315,2.38683304496,-1.42352668507
br5,zhifmvmultiple2dvo7,91689.055107,108023.416235,87571.795389,-1.04701581942,-1.23354118475
n080w8-7,zhifmvmultiple2passf45,78815.8694007,41880.179158,37358.003848,-2.1097452027,-1.12104970406
br3,zhifmvnodehybrid,64436.7623075,38124.22566,42604.085927,-1.51245498889,1.11750691822
br2,zhifmvpptn5005043,37037.6785972,61647.819727,116772.24574,3.15279602185,1.89418289661
gen,zhifmvmultiple2ltmend1lylgmiend1ly,72064.0763298,587.7324,587.7324,-122.613754712,1.0
